params,quantum_cost,accuracy,f1_score,selected_features,backend,timestamp,quantum_time,mlp_time,total_time
"{'k': 8, 'lambda': 1.0, 'mu': 0.3, 'gamma': 0.05}",9.645523455950237,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_brisbane,2025-06-27T12:43:41.776641,329.06512475013733,48.520822525024414,401.30445170402527
"{'k': 8, 'lambda': 1.0, 'mu': 0.3, 'gamma': 0.1}",19.707867189248976,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_brisbane,2025-06-27T12:51:10.036758,376.852552652359,48.73206901550293,448.2520868778229
"{'k': 8, 'lambda': 1.0, 'mu': 0.3, 'gamma': 0.15}",31.762655251599398,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T12:58:22.288018,367.42469477653503,49.15020680427551,432.2437512874603
"{'k': 8, 'lambda': 1.0, 'mu': 0.5, 'gamma': 0.05}",10.94023320500853,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T13:10:05.893172,633.1757147312164,49.62593054771423,703.5996272563934
"{'k': 8, 'lambda': 1.0, 'mu': 0.5, 'gamma': 0.1}",21.24457737641771,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T13:27:55.841339,395.4519462585449,74.85325717926025,488.374849319458
"{'k': 8, 'lambda': 1.0, 'mu': 0.5, 'gamma': 0.15}",32.01334851628638,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T13:31:39.374774,163.0703341960907,38.49922513961792,223.51759719848633
"{'k': 8, 'lambda': 1.0, 'mu': 0.7, 'gamma': 0.05}",10.612450518348071,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T13:35:20.703341,143.95697784423828,52.40467023849487,221.32394003868103
"{'k': 8, 'lambda': 1.0, 'mu': 0.7, 'gamma': 0.1}",21.23625618550209,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T13:38:53.970125,149.49050760269165,38.68978142738342,213.2606201171875
"{'k': 8, 'lambda': 1.0, 'mu': 0.7, 'gamma': 0.15}",31.908408557622376,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T13:42:16.794506,142.10700058937073,38.14685034751892,202.82037568092346
"{'k': 8, 'lambda': 1.5, 'mu': 0.3, 'gamma': 0.05}",10.45052006166135,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T13:49:05.554733,324.52611327171326,62.88921403884888,408.7562277317047
"{'k': 8, 'lambda': 1.5, 'mu': 0.3, 'gamma': 0.1}",21.263555787034942,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T13:53:17.322628,146.07045984268188,81.06314373016357,251.7594916820526
"{'k': 8, 'lambda': 1.5, 'mu': 0.3, 'gamma': 0.15}",31.795605250309514,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T14:01:19.899789,395.9993188381195,63.7511420249939,482.5637414455414
"{'k': 8, 'lambda': 1.5, 'mu': 0.5, 'gamma': 0.05}",9.703259913853866,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_brisbane,2025-06-27T14:26:30.287771,485.5230333805084,47.53955125808716,548.5003523826599
"{'k': 8, 'lambda': 1.5, 'mu': 0.5, 'gamma': 0.1}",21.310314931216304,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T14:31:42.410955,257.54420137405396,38.28007650375366,312.11774945259094
"{'k': 8, 'lambda': 1.5, 'mu': 0.5, 'gamma': 0.15}",31.8606676471757,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T14:35:54.980478,175.99453592300415,56.07389712333679,252.5630805492401
"{'k': 8, 'lambda': 1.5, 'mu': 0.7, 'gamma': 0.05}",10.645409577755693,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T14:40:21.334851,185.7264518737793,57.76301908493042,266.3494429588318
"{'k': 8, 'lambda': 1.5, 'mu': 0.7, 'gamma': 0.1}",21.34425252752507,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T14:44:01.326617,146.96538376808167,50.126282930374146,219.98634123802185
"{'k': 8, 'lambda': 1.5, 'mu': 0.7, 'gamma': 0.15}",31.80322056922453,0.882125,0.886742678675934,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd",ibm_sherbrooke,2025-06-27T14:47:19.434855,138.56518363952637,37.635420083999634,198.10334134101868
"{'k': 9, 'lambda': 0.5, 'mu': 0.3, 'gamma': 0.05}",8.23399841255061,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T14:50:41.360083,140.7902398109436,38.11114811897278,201.91978240013123
